125	63.77	77.19	54.32	66.59	75.14	70.60	95.87	85.66	90.48	84.79
465	64.40	69.92	59.68	66.98	73.40	70.04	94.38	86.97	90.53	84.03
430	64.02	69.68	59.21	66.98	73.56	70.12	94.48	86.92	90.54	83.89
180	63.21	69.89	57.69	68.29	75.53	71.73	95.29	87.16	91.05	83.63
235	63.83	69.58	58.97	66.98	73.54	70.10	94.55	87.12	90.68	84.34
445	63.89	69.88	58.84	66.57	73.02	69.65	94.36	86.89	90.47	83.88
380	64.95	71.72	59.35	66.56	73.42	69.82	94.69	86.70	90.52	84.53
500	65.06	71.28	59.84	67.04	73.60	70.17	94.60	87.01	90.65	84.16
85	66.47	77.62	58.12	64.71	73.64	68.88	95.98	85.54	90.46	84.64
90	66.86	77.63	58.71	64.91	74.00	69.16	96.18	85.56	90.56	84.58
515	64.50	71.21	58.95	66.63	73.53	69.91	94.62	86.66	90.47	84.05
285	64.89	73.02	58.39	66.92	75.12	70.79	95.54	86.30	90.69	84.05
115	63.16	73.89	55.15	61.13	68.67	64.68	94.36	84.59	89.21	80.87
415	64.85	72.30	58.80	66.47	73.51	69.81	94.78	86.58	90.49	84.55
315	65.12	69.61	61.18	68.23	74.44	71.20	94.51	87.50	90.87	83.43
60	67.91	81.11	58.40	67.38	77.30	72.00	97.34	86.12	91.39	85.13
495	65.38	73.00	59.20	67.00	74.13	70.39	94.90	86.75	90.64	84.62
50	68.57	72.73	64.86	67.33	71.63	69.42	93.64	88.03	90.75	83.78
155	63.32	67.74	59.43	66.39	72.56	69.34	94.16	86.90	90.39	83.01
10	65.38	70.83	60.71	66.67	66.67	66.67	90.78	89.36	90.07	81.63
40	70.27	85.53	59.63	69.23	79.65	74.07	97.05	86.10	91.25	84.72
480	64.92	70.55	60.12	67.10	73.55	70.18	94.45	87.05	90.60	84.15
450	64.72	71.85	58.87	66.74	73.69	70.04	94.72	86.71	90.54	84.53
45	56.96	71.43	47.37	60.54	70.08	64.96	94.81	82.74	88.36	80.79
80	62.22	70.50	55.68	67.29	75.21	71.03	94.89	86.27	90.38	83.45
380	64.71	70.60	59.72	67.53	74.06	70.65	94.58	87.12	90.70	83.30
45	72.19	80.26	65.59	72.06	79.03	75.38	96.99	89.18	92.92	86.91
410	63.62	69.41	58.73	66.89	73.43	70.01	94.40	86.87	90.48	83.77
490	65.07	71.45	59.74	66.86	73.50	70.02	94.61	86.92	90.60	84.12
435	64.58	72.03	58.52	66.71	73.74	70.05	94.75	86.61	90.50	84.49
105	63.28	74.17	55.17	65.71	73.31	69.30	95.12	85.86	90.26	84.62
415	63.60	70.90	57.66	66.47	73.70	69.90	94.71	86.30	90.31	83.22
100	63.13	74.31	54.87	65.15	72.88	68.80	95.18	85.69	90.18	84.47
140	64.65	71.25	59.17	66.29	72.93	69.45	94.73	86.74	90.56	84.06
60	67.90	69.70	66.19	66.85	70.41	68.59	92.95	88.45	90.64	82.81
465	65.09	72.03	59.38	67.18	74.02	70.44	94.78	86.91	90.67	84.60
190	63.39	70.09	57.86	66.00	73.06	69.35	94.56	86.30	90.24	82.95
315	63.89	71.73	57.59	66.41	74.02	70.01	95.03	86.24	90.42	84.09
410	63.87	69.67	58.96	67.05	73.37	70.07	94.35	87.02	90.54	83.84
145	62.96	73.56	55.04	66.88	75.00	70.71	95.57	86.14	90.61	84.01
225	63.68	69.55	58.73	67.55	74.12	70.68	94.70	87.20	90.79	84.46
520	64.92	72.11	59.03	66.91	73.99	70.27	94.88	86.71	90.61	84.06
225	64.26	70.05	59.35	66.39	73.49	69.76	94.62	86.64	90.46	83.41
240	63.06	72.73	55.67	64.99	72.79	68.67	95.12	85.57	90.10	83.36
145	64.67	76.03	56.27	63.38	71.18	67.05	95.01	85.30	89.89	82.78
410	64.67	70.32	59.86	67.31	73.89	70.45	94.58	87.04	90.65	83.43
515	65.01	72.84	58.70	66.85	74.02	70.25	94.93	86.64	90.60	84.51
180	63.94	74.24	56.15	64.58	72.23	68.19	95.02	85.60	90.07	83.45
385	63.99	71.52	57.89	67.05	74.37	70.52	94.90	86.44	90.47	83.43
505	64.10	70.45	58.80	66.19	73.02	69.44	94.51	86.57	90.37	83.76
25	68.82	84.21	58.18	69.77	78.95	74.07	97.05	86.43	91.43	86.70
385	64.77	70.81	59.68	67.52	74.14	70.67	94.65	87.09	90.71	83.39
430	64.54	71.63	58.72	66.76	73.65	70.04	94.68	86.70	90.52	84.53
250	62.63	72.32	55.24	64.34	72.27	68.07	95.07	85.31	89.93	82.96
125	64.88	73.02	58.36	64.78	72.00	68.20	94.78	85.94	90.15	83.62
95	62.47	73.46	54.34	64.74	73.99	69.06	95.41	84.90	89.85	82.67
370	63.63	69.84	58.43	66.53	73.36	69.78	94.49	86.61	90.38	83.52
65	67.18	79.09	58.39	69.01	77.78	73.13	96.23	86.70	91.22	85.11
130	68.66	75.29	63.11	67.86	74.93	71.22	95.11	87.26	91.02	83.41
510	64.16	70.45	58.91	66.12	72.91	69.34	94.48	86.57	90.35	83.85
270	64.08	69.39	59.53	67.51	73.64	70.45	94.41	87.48	90.81	84.60
30	60.99	65.15	57.33	62.37	63.74	63.04	90.94	87.92	89.41	80.43
35	63.41	69.33	58.43	61.68	64.71	63.16	92.14	87.21	89.61	81.01
90	66.00	71.12	61.57	64.44	70.73	67.44	93.94	86.47	90.05	81.93
505	64.72	71.14	59.36	66.73	73.50	69.95	94.58	86.77	90.51	84.13
80	63.64	77.21	54.12	59.68	68.33	63.71	94.93	83.76	89.00	81.62
510	64.55	71.18	59.05	66.69	73.57	69.96	94.63	86.69	90.49	84.10
400	64.97	70.88	59.98	67.52	74.06	70.64	94.58	87.09	90.68	83.49
390	64.94	70.83	59.95	67.59	74.06	70.68	94.58	87.18	90.73	83.44
465	64.28	71.34	58.49	66.53	73.60	69.89	94.71	86.50	90.42	83.56
220	63.72	69.80	58.61	67.52	74.26	70.73	94.78	87.12	90.79	84.39
355	63.60	70.33	58.05	66.90	73.97	70.26	94.68	86.48	90.39	83.27
340	62.90	69.50	57.45	65.69	72.62	68.98	94.42	86.28	90.17	83.29
335	65.24	70.24	60.91	68.76	75.13	71.81	94.69	87.59	91.00	83.67
350	64.90	70.99	59.77	66.43	73.01	69.57	94.53	86.85	90.53	84.55
215	65.29	72.04	59.69	67.60	74.55	70.91	94.94	86.86	90.72	83.84
175	62.67	68.30	57.89	66.06	72.95	69.33	94.36	86.45	90.23	82.90
420	65.38	70.99	60.60	67.73	74.25	70.84	94.65	87.23	90.79	83.71
60	59.60	72.84	50.43	64.00	72.32	67.90	94.99	84.73	89.57	83.37
345	63.71	69.85	58.57	67.25	74.04	70.48	94.57	86.72	90.47	83.15
530	64.43	71.24	58.81	66.65	73.62	69.96	94.67	86.66	90.49	84.03
95	66.03	72.02	60.96	64.56	71.32	67.77	94.23	86.28	90.08	81.85
25	81.01	80.00	82.05	81.82	82.89	82.35	96.02	94.50	95.25	92.96
485	64.90	71.19	59.63	67.01	73.63	70.17	94.60	86.95	90.61	84.10
40	69.80	77.61	63.41	70.73	77.68	74.04	96.65	88.70	92.50	86.32
225	65.02	72.70	58.81	67.13	74.57	70.66	95.16	86.46	90.60	83.80
385	65.02	71.99	59.28	66.59	73.55	69.89	94.75	86.67	90.53	84.54
115	62.64	71.07	56.00	65.78	74.10	69.69	95.25	85.80	90.28	83.01
545	64.44	71.38	58.73	66.40	73.32	69.69	94.65	86.59	90.44	83.99
465	63.81	69.92	58.68	66.44	73.01	69.57	94.43	86.79	90.45	83.79
395	63.79	69.45	58.99	67.30	73.68	70.35	94.42	87.07	90.59	83.99
380	62.29	68.14	57.37	66.45	72.99	69.57	94.27	86.66	90.31	83.49
430	65.98	71.75	61.07	67.78	74.47	70.97	94.76	87.22	90.84	83.85
100	61.88	70.62	55.07	65.14	73.70	69.16	95.10	85.41	90.00	82.46
240	64.10	70.98	58.43	66.97	74.34	70.47	94.89	86.41	90.45	83.24
70	68.59	71.33	66.05	66.51	70.92	68.64	93.52	88.16	90.76	83.30
50	68.75	79.52	60.55	68.00	76.69	72.08	96.81	86.76	91.51	84.58
330	63.03	70.56	56.95	66.04	73.44	69.55	94.80	86.19	90.29	83.82
420	63.69	69.49	58.78	66.96	73.47	70.07	94.40	86.90	90.49	83.75
475	64.44	71.17	58.88	66.71	73.59	69.98	94.63	86.66	90.47	83.59
425	64.61	71.71	58.78	66.64	73.57	69.93	94.69	86.66	90.50	84.44
505	65.26	72.76	59.15	67.01	74.07	70.36	94.87	86.78	90.64	84.68
470	65.46	72.29	59.81	67.40	74.14	70.61	94.79	87.04	90.75	84.71
395	62.98	68.78	58.09	66.64	73.21	69.77	94.33	86.73	90.37	83.62
80	68.00	71.69	64.67	66.67	71.82	69.15	93.99	87.78	90.78	82.82
405	64.79	70.24	60.12	67.43	73.88	70.51	94.51	87.14	90.68	83.38
480	65.22	72.55	59.23	67.10	74.07	70.41	94.84	86.84	90.67	84.57
240	65.27	69.73	61.34	67.48	74.29	70.72	94.58	86.85	90.55	82.86
65	57.94	69.66	49.60	63.13	70.98	66.83	94.56	84.62	89.31	82.76
265	63.69	73.54	56.17	64.94	72.92	68.70	95.26	85.56	90.15	83.38
330	65.40	70.19	61.22	68.67	74.92	71.66	94.62	87.63	90.99	83.63
490	64.58	71.58	58.82	66.75	73.73	70.07	94.71	86.65	90.51	83.84
215	63.57	75.07	55.12	64.50	72.68	68.35	95.36	85.26	90.02	83.51
110	62.96	70.83	56.67	66.48	74.38	70.21	95.06	86.27	90.45	83.21
170	66.76	72.84	61.62	66.67	73.77	70.04	94.70	86.67	90.51	82.83
410	65.23	72.43	59.34	66.72	73.64	70.01	94.79	86.73	90.58	84.74
465	65.71	71.62	60.70	67.91	74.50	71.05	94.76	87.26	90.86	84.24
305	64.65	69.84	60.17	67.49	73.68	70.45	94.50	87.43	90.83	84.73
245	64.63	71.15	59.20	67.13	74.44	70.60	94.97	86.77	90.69	83.94
270	64.68	68.92	60.94	67.99	74.51	71.10	94.58	87.17	90.72	82.85
115	66.52	76.80	58.66	66.02	74.29	69.91	95.89	86.15	90.76	84.08
175	66.85	72.67	61.89	67.29	74.38	70.66	94.85	86.90	90.70	83.04
185	66.85	71.97	62.41	67.08	74.02	70.38	94.74	86.86	90.63	83.31
85	62.64	77.86	52.40	58.89	68.24	63.22	95.22	83.02	88.70	81.10
255	64.88	71.63	59.30	67.44	74.93	70.99	95.15	86.78	90.78	84.25
455	65.62	71.63	60.54	67.74	74.48	70.95	94.79	87.12	90.79	84.01
185	64.48	74.59	56.78	65.09	72.56	68.62	95.04	85.89	90.23	83.81
330	62.21	69.33	56.43	65.12	72.22	68.49	94.43	86.01	90.03	82.98
485	64.40	71.24	58.76	66.75	73.65	70.03	94.66	86.68	90.49	83.82
170	63.16	69.39	57.95	66.48	73.65	69.88	94.66	86.39	90.34	82.99
350	63.85	70.27	58.51	65.74	72.65	69.02	94.42	86.39	90.22	83.45
285	63.82	71.52	57.62	65.96	73.72	69.62	94.96	85.96	90.24	82.67
300	63.57	71.66	57.12	65.62	72.83	69.04	94.95	86.20	90.36	83.54
490	65.36	72.69	59.37	67.24	74.16	70.53	94.84	86.91	90.71	84.69
320	62.80	69.78	57.10	65.56	72.59	68.89	94.60	86.21	90.21	83.14
145	67.22	73.65	61.82	67.12	74.50	70.62	94.98	86.76	90.68	83.25
375	65.07	71.50	59.71	66.64	73.35	69.83	94.62	86.82	90.55	84.59
505	64.84	70.72	59.86	67.08	73.58	70.18	94.51	87.03	90.62	84.00
280	64.45	69.87	59.81	67.78	73.97	70.74	94.51	87.49	90.86	84.74
185	63.09	69.44	57.80	67.97	74.95	71.29	95.01	87.16	90.92	83.70
380	63.31	69.01	58.47	66.20	72.82	69.35	94.30	86.63	90.30	83.38
530	65.13	73.02	58.78	66.94	74.16	70.36	95.00	86.65	90.64	84.44
315	65.30	70.60	60.73	68.06	74.32	71.05	94.67	87.58	90.99	85.06
400	65.30	72.38	59.48	66.93	73.76	70.18	94.78	86.83	90.63	84.72
345	62.72	70.38	56.57	66.22	73.56	69.70	94.82	86.24	90.33	83.79
530	64.81	71.46	59.30	67.00	73.81	70.24	94.72	86.83	90.60	84.00
450	65.89	71.78	60.89	68.01	74.59	71.15	94.78	87.32	90.90	84.05
265	63.73	71.46	57.50	66.07	73.83	69.74	94.94	85.96	90.22	82.92
185	63.14	69.06	58.16	65.87	72.73	69.13	94.41	86.41	90.23	83.09
360	65.00	70.87	60.03	67.76	74.29	70.88	94.66	87.16	90.75	83.29
525	65.04	72.74	58.82	67.04	74.18	70.43	94.96	86.72	90.65	84.49
325	65.43	69.93	61.48	68.54	74.65	71.47	94.54	87.65	90.97	83.64
70	67.39	78.81	58.86	69.13	77.18	72.94	95.89	87.08	91.27	85.53
290	64.79	70.46	59.96	67.96	74.18	70.93	94.62	87.53	90.94	84.91
85	61.36	72.97	52.94	66.32	74.32	70.09	95.59	85.78	90.42	85.20
65	67.82	70.00	65.77	66.84	70.49	68.62	93.00	88.37	90.62	82.81
75	59.92	71.72	51.45	65.35	73.45	69.17	95.32	85.25	90.00	84.53
305	64.10	72.62	57.37	66.53	74.63	70.35	95.32	86.09	90.47	84.00
345	63.34	69.88	57.92	65.73	72.65	69.01	94.41	86.34	90.20	83.32
215	65.59	70.05	61.66	67.02	73.71	70.21	94.32	86.75	90.38	82.87
200	64.05	69.62	59.30	68.38	74.79	71.44	94.82	87.60	91.07	84.72
15	69.70	85.19	58.97	65.22	75.00	69.77	96.52	85.57	90.72	84.38
35	66.67	83.33	55.56	65.81	77.00	70.97	96.67	84.27	90.04	83.08
105	61.50	69.78	54.98	65.51	73.86	69.43	95.05	85.66	90.11	82.68
115	62.66	75.47	53.57	65.62	73.96	69.54	95.52	85.39	90.17	84.29
20	75.32	82.86	69.05	75.00	80.95	77.86	96.38	90.04	93.10	89.62
45	70.30	86.59	59.17	68.49	79.37	73.53	97.36	85.73	91.17	84.81
415	63.76	69.70	58.75	66.94	73.33	69.99	94.37	86.96	90.52	83.88
65	66.67	81.05	56.62	65.70	75.98	70.47	97.21	85.23	90.83	85.05
375	63.89	71.20	57.94	67.31	74.52	70.73	94.91	86.53	90.53	83.55
210	63.95	69.73	59.05	67.81	74.35	70.93	94.78	87.41	90.95	84.41
135	62.79	69.53	57.24	65.22	72.70	68.76	94.52	85.93	90.02	83.45
550	64.52	71.51	58.77	66.61	73.53	69.90	94.69	86.65	90.49	84.05
140	63.04	68.85	58.13	65.93	72.68	69.14	94.19	86.45	90.15	83.67
245	63.84	69.49	59.04	67.30	73.57	70.30	94.50	87.36	90.79	84.61
300	64.36	72.02	58.17	66.60	74.12	70.16	95.00	86.24	90.41	83.16
255	64.18	69.78	59.41	67.93	74.20	70.93	94.63	87.54	90.95	84.73
235	63.80	74.66	55.69	65.17	73.19	68.95	95.41	85.58	90.23	83.75
25	58.12	60.71	55.74	61.04	61.84	61.44	89.91	87.87	88.88	78.22
295	64.48	73.14	57.65	66.42	74.73	70.33	95.45	86.04	90.50	83.60
100	67.88	77.98	60.09	66.24	74.55	70.15	96.08	86.30	90.93	84.95
