465	62.97	67.03	59.38	65.02	69.96	67.40	93.21	87.30	90.16	83.12
190	60.81	64.09	57.86	62.03	66.61	64.23	92.07	86.28	89.08	80.98
315	64.20	67.53	61.19	65.89	70.63	68.18	93.22	87.60	90.32	83.33
410	61.55	64.09	59.20	64.68	68.95	66.75	92.53	87.41	89.90	82.08
145	63.51	70.31	57.91	64.18	69.52	66.74	93.53	86.75	90.02	83.57
225	65.05	67.00	63.21	66.28	70.02	68.10	92.99	88.55	90.72	84.24
520	63.16	67.92	59.03	64.54	69.99	67.16	93.38	86.87	90.01	82.80
225	62.47	65.41	59.78	64.52	69.92	67.11	93.11	86.83	89.86	81.95
240	62.28	68.00	57.46	63.26	69.03	66.02	93.24	86.22	89.59	82.24
145	63.95	72.03	57.49	62.22	68.97	65.42	93.80	85.52	89.46	81.83
410	62.69	66.23	59.50	63.94	69.05	66.39	93.06	86.99	89.92	82.06
515	63.14	67.54	59.27	64.96	70.02	67.39	93.22	87.18	90.10	83.03
180	63.19	70.22	57.44	62.83	68.93	65.74	93.46	85.94	89.54	82.51
385	61.83	68.07	56.64	64.00	70.13	66.93	93.57	86.20	89.73	82.22
505	62.47	66.38	58.99	64.33	69.47	66.80	93.15	86.97	89.95	82.52
25	71.56	72.22	70.91	70.67	69.74	70.20	91.74	90.86	91.30	85.78
385	62.76	66.48	59.43	64.17	69.24	66.61	93.09	87.06	89.97	81.95
430	62.52	66.54	58.95	64.79	69.52	67.08	93.00	87.26	90.04	83.05
250	62.27	67.87	57.52	63.29	69.05	66.04	93.28	86.27	89.64	81.98
125	63.39	67.36	59.85	62.30	66.57	64.36	92.44	86.82	89.54	82.08
95	61.96	69.10	56.16	62.38	69.23	65.63	93.65	85.25	89.25	81.70
370	61.41	64.07	58.96	63.64	68.22	65.85	92.48	87.08	89.70	81.72
65	63.40	72.41	56.38	64.45	71.96	68.00	94.46	85.79	89.92	83.01
130	69.18	73.45	65.37	67.10	72.39	69.65	94.30	88.13	91.11	83.22
510	62.35	65.99	59.10	64.16	69.19	66.58	92.99	86.96	89.88	82.48
270	64.14	65.91	62.45	65.91	69.48	67.65	92.66	88.40	90.48	83.88
30	61.54	64.71	58.67	58.33	61.54	59.89	90.46	85.75	88.04	80.43
35	66.27	70.00	62.92	61.11	64.71	62.86	91.72	86.79	89.19	81.96
90	67.15	70.77	63.89	65.53	70.33	67.84	93.82	87.68	90.64	82.19
505	62.58	65.70	59.75	64.31	68.87	66.51	92.76	87.25	89.92	82.49
80	64.72	74.50	57.22	59.84	67.42	63.40	94.27	84.42	89.08	81.47
510	62.43	65.74	59.44	64.30	68.98	66.56	92.83	87.17	89.91	82.47
400	62.64	66.44	59.25	63.78	68.91	66.25	93.02	86.91	89.86	81.95
390	62.56	66.30	59.21	63.85	68.87	66.27	92.99	86.98	89.88	81.87
465	62.54	67.75	58.07	63.88	69.71	66.67	93.46	86.51	89.85	82.41
220	65.03	66.75	63.40	66.22	69.73	67.93	92.83	88.60	90.67	84.05
355	61.08	66.24	56.67	63.46	69.18	66.20	93.15	86.22	89.55	81.82
340	61.69	65.13	58.60	63.65	68.56	66.02	92.71	86.88	89.70	82.05
335	62.80	66.02	59.88	65.57	70.55	67.97	93.29	87.51	90.31	82.15
350	62.70	65.93	59.77	64.61	68.99	66.73	92.72	87.46	90.01	83.01
215	61.72	65.50	58.35	62.99	68.03	65.41	92.62	86.42	89.41	81.58
175	59.91	62.73	57.34	61.75	66.33	63.96	91.98	86.25	89.02	80.98
420	62.98	66.67	59.68	64.15	69.27	66.61	93.11	87.05	89.98	82.19
60	61.24	69.57	54.70	62.37	68.36	65.23	93.60	85.99	89.64	83.16
345	61.73	66.34	57.71	64.06	69.49	66.67	93.12	86.58	89.73	81.92
530	63.22	66.67	60.11	64.71	69.46	67.00	93.00	87.30	90.06	82.80
95	66.97	70.73	63.60	64.75	69.77	67.16	93.75	87.43	90.48	81.85
25	61.90	57.78	66.67	65.33	64.47	64.90	88.99	90.52	89.75	84.98
485	62.25	66.36	58.62	64.23	69.44	66.73	93.19	86.94	89.95	82.48
40	67.90	68.75	67.07	67.24	69.64	68.42	92.24	89.46	90.83	84.19
225	61.21	65.93	57.11	62.32	67.86	64.97	92.84	85.93	89.25	81.46
385	63.28	66.71	60.18	64.57	68.90	66.67	92.81	87.48	90.07	83.07
115	61.28	65.45	57.60	63.26	68.98	65.99	93.11	86.22	89.53	81.49
545	62.93	66.97	59.36	64.52	69.53	66.93	93.12	87.08	89.99	82.73
465	62.02	65.11	59.21	64.74	69.32	66.95	92.84	87.33	90.00	82.33
395	61.26	63.41	59.24	64.56	68.68	66.56	92.39	87.47	89.86	82.09
380	63.44	65.08	61.89	66.55	70.48	68.46	92.74	88.18	90.40	83.04
430	63.29	66.87	60.07	64.17	69.25	66.61	93.13	87.11	90.02	82.12
100	62.05	67.71	57.27	63.32	69.90	66.45	93.66	85.81	89.57	81.89
240	60.15	64.67	56.22	61.88	67.60	64.61	92.74	85.67	89.06	80.93
70	66.24	68.42	64.20	65.85	68.88	67.33	92.98	88.26	90.56	81.94
50	67.31	70.71	64.22	63.38	67.67	65.45	92.60	87.23	89.83	82.52
330	64.28	67.05	61.73	66.25	70.64	68.37	93.07	87.85	90.38	83.39
420	63.27	65.11	61.53	65.67	69.63	67.59	92.61	87.94	90.22	82.68
475	62.51	67.13	58.48	63.95	69.42	66.57	93.22	86.66	89.82	82.29
425	62.66	66.62	59.13	64.79	69.54	67.08	93.02	87.26	90.05	82.97
505	63.12	67.80	59.06	64.97	70.13	67.45	93.32	87.14	90.13	83.22
470	63.35	67.35	59.81	65.26	70.12	67.61	93.23	87.43	90.23	83.24
395	63.13	64.96	61.40	66.01	70.01	67.95	92.68	87.99	90.28	82.80
80	65.92	68.42	63.59	65.67	69.55	67.55	93.37	87.97	90.59	81.44
405	62.40	66.00	59.17	63.72	68.88	66.20	93.03	86.89	89.85	81.87
480	63.31	67.73	59.44	65.20	70.20	67.61	93.32	87.30	90.21	83.18
240	65.38	67.36	63.51	67.04	71.62	69.25	93.47	88.23	90.77	82.34
65	60.18	67.33	54.40	62.20	67.36	64.68	92.92	86.14	89.40	82.76
265	62.93	68.34	58.32	63.50	68.96	66.12	93.16	86.53	89.72	82.17
330	62.94	65.96	60.18	65.52	70.37	67.86	93.20	87.57	90.30	82.09
490	62.97	67.76	58.82	64.41	69.92	67.05	93.35	86.79	89.95	82.68
215	62.41	69.81	56.43	62.37	68.46	65.27	93.45	85.79	89.45	82.26
110	61.95	66.04	58.33	63.51	69.06	66.17	93.03	86.44	89.62	81.95
170	65.00	69.44	61.10	64.12	69.72	66.80	93.57	87.03	90.18	81.59
410	62.83	66.76	59.34	64.64	69.29	66.88	92.99	87.31	90.06	83.06
465	62.60	66.27	59.32	64.55	69.65	67.00	93.18	87.11	90.05	82.37
305	63.56	65.34	61.88	65.71	69.32	67.47	92.63	88.22	90.37	83.54
245	63.03	66.37	60.00	65.06	70.48	67.66	93.30	87.02	90.05	82.55
270	63.31	65.44	61.30	65.52	70.17	67.77	93.12	87.72	90.34	81.69
115	64.24	70.42	59.06	62.03	67.08	64.46	92.94	86.32	89.51	82.27
175	64.42	68.09	61.13	64.12	69.42	66.67	93.26	87.11	90.08	81.34
185	63.80	66.40	61.40	64.79	69.73	67.17	93.19	87.44	90.22	81.22
85	64.84	75.64	56.73	59.62	67.81	63.45	94.59	84.09	89.03	81.40
255	62.85	65.88	60.08	65.54	70.87	68.10	93.32	87.23	90.17	82.56
455	62.95	66.75	59.57	64.47	69.66	66.96	93.24	87.09	90.06	82.33
185	63.09	69.82	57.54	62.82	68.61	65.59	93.28	86.05	89.52	82.57
330	62.06	66.28	58.35	63.86	69.08	66.36	93.03	86.84	89.83	82.28
485	62.67	67.40	58.56	64.37	69.87	67.01	93.33	86.77	89.93	82.62
170	60.65	63.27	58.24	62.21	66.60	64.33	91.98	86.51	89.16	80.99
350	61.86	65.28	58.78	63.51	68.48	65.90	92.75	86.84	89.70	81.90
